createdAt,userName,action,entityType,entityId,description
2026-09-10T04:56:06.189Z,Super Admin,employee.create,Employee,project-manager,"Menambahkan karyawan ""Wisnuazi"" ke jabatan ""Project Manager"""
2026-09-10T04:54:17.893Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T04:53:59.680Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T04:53:47.059Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T04:53:19.743Z,Wisnuazi,auth.login,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"""Wisnuazi"" login"
2026-09-10T04:53:03.137Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-10T04:48:43.261Z,Wisnuazi,auth.login,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"""Wisnuazi"" login"
2026-09-10T04:48:34.615Z,Wisnuazi,auth.loginFailed,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"Percobaan login gagal (password salah) untuk ""Wisnuazi"""
2026-09-10T04:11:57.201Z,Bayu,subtask.update,Subtask,cmtv0g7u8001ds101443d4m85,"Menandai subtask ""123456"" (task ""Electrical: Engineering Breakdown & Design"") sebagai selesai"
2026-09-10T04:11:56.646Z,Bayu,subtask.update,Subtask,cmtv0g7u8001ds101443d4m85,"Menandai subtask ""123456"" (task ""Electrical: Engineering Breakdown & Design"") sebagai belum selesai"
2026-09-10T04:11:55.483Z,Bayu,subtask.update,Subtask,cmtv0g7u8001ds101443d4m85,"Menandai subtask ""123456"" (task ""Electrical: Engineering Breakdown & Design"") sebagai selesai"
2026-09-10T04:11:54.600Z,Bayu,subtask.update,Subtask,cmtv0g7u8001ds101443d4m85,"Menandai subtask ""123456"" (task ""Electrical: Engineering Breakdown & Design"") sebagai belum selesai"
2026-09-10T04:11:51.442Z,Bayu,task.autoAdvance,Task,cmts8vlec002gjvrssqmms72v,"Task ""Electrical: Engineering Breakdown & Design"" otomatis maju menjadi DONE karena seluruh subtask selesai"
2026-09-10T04:11:51.426Z,Bayu,subtask.update,Subtask,cmtv0g7u8001ds101443d4m85,"Menandai subtask ""123456"" (task ""Electrical: Engineering Breakdown & Design"") sebagai selesai"
2026-09-10T04:11:45.979Z,Bayu,subtask.create,Subtask,,"Menambahkan subtask ""123456"" pada task ""Electrical: Engineering Breakdown & Design"""
2026-09-10T04:11:37.683Z,Bayu,task.noteUpdate,Task,cmts8vlec002gjvrssqmms72v,"Memperbarui catatan task ""Electrical: Engineering Breakdown & Design"" (project ""Project Prima"")"
2026-09-10T03:35:04.259Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T03:34:49.222Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T03:33:33.823Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz334z000zs101d38gytus,"Mengubah lampiran ""vendor-doc"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:33.786Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz334z000zs101d38gytus,"Mengubah lampiran ""vendor-doc"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:33.711Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""renamed-by-dev-test.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:33.684Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""renamed-by-dev-test.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:33.626Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""dev-patch-test.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:33.470Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T03:33:04.492Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""renamed-by-dev-test.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:04.451Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""renamed-by-dev-test.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:04.368Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""replaced.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:33:03.951Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T03:32:23.920Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""vendor-website"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:32:23.857Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""renamed-by-dev-test.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:32:23.779Z,Super Admin,task.attachmentUpdate,Attachment,cmtuz0i4j0009s101kr7basw7,"Mengubah lampiran ""dev-patch-test.txt"" pada task ""Project Insight / Initial Alignment"""
2026-09-10T03:32:23.541Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T03:31:32.965Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T03:30:58.707Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T03:28:25.229Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T03:26:58.267Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:54:37.819Z,Bayu,task.statusChange,Task,cmts8vlec002njvrsns7f64ss,"Mengubah status task ""Software Development (Coding)"" (project ""Project Prima"") menjadi TODO"
2026-09-10T02:54:32.527Z,Bayu,task.statusChange,Task,cmts8vlec002hjvrsete54xvc,"Mengubah status task ""Software: Engineering Breakdown & Design"" (project ""Project Prima"") menjadi TODO"
2026-09-10T02:52:45.702Z,Bayu,task.noteUpdate,Task,cmts8vlec002hjvrsete54xvc,"Memperbarui catatan task ""Software: Engineering Breakdown & Design"" (project ""Project Prima"")"
2026-09-10T02:43:47.148Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-10T02:15:50.623Z,Bayu,auth.login,Auth,cmtr1g3gw001cjvs0w5akmond,"""Bayu"" login"
2026-09-10T02:15:39.757Z,Aryo,auth.loginFailed,Auth,cmtr1g3gi0019jvs0eyzlxgvx,"Percobaan login gagal (password salah) untuk ""Aryo"""
2026-09-10T02:15:33.505Z,Bayu,auth.loginFailed,Auth,cmtr1g3gw001cjvs0w5akmond,"Percobaan login gagal (password salah) untuk ""Bayu"""
2026-09-10T02:15:18.019Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-10T02:06:16.963Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:06:16.487Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:06:16.029Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:06:15.578Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:06:15.070Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:06:14.530Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:06:13.720Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T02:00:50.398Z,Angga,task.statusChange,Task,cmts8vlec002jjvrs541npitk,"Mengubah status task ""BOM Released"" (project ""Project Prima"") menjadi TODO"
2026-09-10T02:00:49.746Z,Angga,task.statusChange,Task,cmts8vlec002djvrsm3i1lldg,"Mengubah status task ""PRD (What & Why)"" (project ""Project Prima"") menjadi TODO"
2026-09-10T02:00:49.009Z,Angga,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi TODO"
2026-09-10T02:00:48.195Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi TODO"
2026-09-10T02:00:16.129Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-10T02:00:05.884Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-10T02:00:02.282Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-10T01:59:44.970Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-10T01:56:55.978Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-10T01:56:39.464Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T01:54:39.164Z,Super Admin,auth.loginFailed,Auth,cmtqv9to20000jv4ssyxfce20,"Percobaan login gagal (password salah) untuk ""Super Admin"""
2026-09-10T01:51:01.523Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-09T11:26:40.033Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-09T11:25:45.962Z,Angga,task.statusChange,Task,cmtqyjatm001gjvt0d0uiquge,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Sistem Monitoring Tangki BBM"") menjadi IN_PROGRESS"
2026-09-09T11:21:54.273Z,Angga,task.statusChange,Task,cmtqyjatm001pjvt0u8tystyw,"Mengubah status task ""BOM Released"" (project ""Sistem Monitoring Tangki BBM"") menjadi IN_PROGRESS"
2026-09-09T11:21:41.706Z,Angga,task.statusChange,Task,cmtqyjatm001zjvt0p69p3rlv,"Mengubah status task ""Final Release Package"" (project ""Sistem Monitoring Tangki BBM"") menjadi IN_PROGRESS"
2026-09-09T11:20:18.097Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T11:20:16.305Z,Angga,task.statusChange,Task,cmts8vlec002djvrsm3i1lldg,"Mengubah status task ""PRD (What & Why)"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T11:20:13.980Z,Angga,task.statusChange,Task,cmts8vlec002jjvrs541npitk,"Mengubah status task ""BOM Released"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T11:20:12.257Z,Angga,task.statusChange,Task,cmts8vlec002jjvrs541npitk,"Mengubah status task ""BOM Released"" (project ""Project Prima"") menjadi WAITING_APPROVAL"
2026-09-09T11:20:09.447Z,Angga,task.statusChange,Task,cmts8vlec002jjvrs541npitk,"Mengubah status task ""BOM Released"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T11:20:03.590Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi WAITING_APPROVAL"
2026-09-09T10:28:01.586Z,Angga,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T10:27:57.774Z,Angga,task.statusChange,Task,cmts8vlec002jjvrs541npitk,"Mengubah status task ""BOM Released"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T10:20:26.292Z,Angga,task.create,Task,,"Menambahkan task ""testing"" di project ""Project Prima"""
2026-09-09T10:19:30.891Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T10:19:19.671Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-09T10:19:01.097Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-09T10:18:59.851Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-09T10:18:50.798Z,Super Admin,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi TODO"
2026-09-09T10:18:49.553Z,Super Admin,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi TODO"
2026-09-09T10:18:48.289Z,Super Admin,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi WAITING_APPROVAL"
2026-09-09T10:18:47.504Z,Super Admin,task.statusChange,Task,cmts8vlec002ljvrsvddbzy7i,"Mengubah status task ""Mechanical Fabrication"" (project ""Project Prima"") menjadi TODO"
2026-09-09T10:18:19.759Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-09T08:32:37.809Z,Wisnuazi,auth.login,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"""Wisnuazi"" login"
2026-09-09T08:32:21.756Z,Firman,task.statusChange,Task,cmts8vlec002hjvrsete54xvc,"Mengubah status task ""Software: Engineering Breakdown & Design"" (project ""Project Prima"") menjadi DONE"
2026-09-09T08:32:20.792Z,Firman,task.statusChange,Task,cmts8vlec002njvrsns7f64ss,"Mengubah status task ""Software Development (Coding)"" (project ""Project Prima"") menjadi DONE"
2026-09-09T08:32:16.153Z,Firman,task.statusChange,Task,cmts8vlec002hjvrsete54xvc,"Mengubah status task ""Software: Engineering Breakdown & Design"" (project ""Project Prima"") menjadi WAITING_APPROVAL"
2026-09-09T08:31:20.260Z,Firman,task.statusChange,Task,cmts8vlec002qjvrskhlsn5uj,"Mengubah status task ""Functional / Verification Test"" (project ""Project Prima"") menjadi TODO"
2026-09-09T08:29:51.252Z,Firman,auth.login,Auth,cmtr1g3fg0011jvs00u4a8s3q,"""Firman"" login"
2026-09-09T08:29:38.536Z,Tarmono,auth.login,Auth,cmtr1g3e4000qjvs0qkxak1vt,"""Tarmono"" login"
2026-09-09T08:29:01.896Z,Rafif,bomItem.purchasingUpdate,BomItem,cmttu258z0025jvf8hr2hjecs,"Memperbarui status pembelian item MBOM ""qwee"" (project ""Project Prima"") menjadi Sudah Sampai"
2026-09-09T08:29:00.764Z,Rafif,bomItem.purchasingUpdate,BomItem,cmttu2ck10029jvf8e9stqxp4,"Memperbarui status pembelian item MBOM ""ewq"" (project ""Project Prima"") menjadi Sudah Sampai"
2026-09-09T08:28:59.362Z,Rafif,bomItem.purchasingUpdate,BomItem,cmttu2sp5002djvf8ikxrx5j3,"Memperbarui status pembelian item MBOM ""ewq"" (project ""Project Prima"") menjadi Sudah Sampai"
2026-09-09T08:28:57.192Z,Rafif,bomItem.purchasingUpdate,BomItem,cmttu1ui20021jvf8o5eqkcxb,"Memperbarui status pembelian item MBOM ""qwe"" (project ""Project Prima"") menjadi Diproses"
2026-09-09T08:28:53.849Z,Rafif,bomItem.purchasingUpdate,BomItem,cmttu258z0025jvf8hr2hjecs,"Memperbarui status pembelian item MBOM ""qwee"" (project ""Project Prima"") menjadi Diproses"
2026-09-09T08:28:51.447Z,Rafif,bomItem.purchasingUpdate,BomItem,cmttu2ck10029jvf8e9stqxp4,"Memperbarui status pembelian item MBOM ""ewq"" (project ""Project Prima"") menjadi Diproses"
2026-09-09T08:28:47.766Z,Rafif,bomItem.purchasingUpdate,BomItem,cmttu2sp5002djvf8ikxrx5j3,"Memperbarui status pembelian item MBOM ""ewq"" (project ""Project Prima"") menjadi Diproses"
2026-09-09T08:27:45.471Z,Rafif,auth.login,Auth,cmtr1g3d0000djvs018il0b8i,"""Rafif"" login"
2026-09-09T08:27:18.112Z,Angga,bomItem.review,BomItem,cmttu4w08002rjvf85r5wgxjg,"Menolak item MBOM ""sad"" (project ""Project Prima"")"
2026-09-09T08:27:13.555Z,Aryo,bomItem.create,BomItem,cmttu4w08002rjvf85r5wgxjg,"Mengajukan item MBOM ""sad"" (project ""Project Prima"")"
2026-09-09T08:26:59.643Z,Angga,bomItem.review,BomItem,cmttu1ui20021jvf8o5eqkcxb,"Menyetujui item MBOM ""qwe"" (project ""Project Prima"")"
2026-09-09T08:26:58.758Z,Angga,bomItem.review,BomItem,cmttu258z0025jvf8hr2hjecs,"Menyetujui item MBOM ""qwee"" (project ""Project Prima"")"
2026-09-09T08:26:57.369Z,Angga,bomItem.review,BomItem,cmttu2ck10029jvf8e9stqxp4,"Menyetujui item MBOM ""ewq"" (project ""Project Prima"")"
2026-09-09T08:26:56.319Z,Angga,bomItem.review,BomItem,cmttu2sp5002djvf8ikxrx5j3,"Menyetujui item MBOM ""ewq"" (project ""Project Prima"")"
2026-09-09T08:26:03.923Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-09T08:25:35.954Z,Aryo,bomItem.create,BomItem,cmttu2sp5002djvf8ikxrx5j3,"Mengajukan item MBOM ""ewq"" (project ""Project Prima"")"
2026-09-09T08:25:15.035Z,Aryo,bomItem.create,BomItem,cmttu2ck10029jvf8e9stqxp4,"Mengajukan item MBOM ""ewq"" (project ""Project Prima"")"
2026-09-09T08:25:05.569Z,Aryo,bomItem.create,BomItem,cmttu258z0025jvf8hr2hjecs,"Mengajukan item MBOM ""qwee"" (project ""Project Prima"")"
2026-09-09T08:24:51.643Z,Aryo,bomItem.create,BomItem,cmttu1ui20021jvf8o5eqkcxb,"Mengajukan item MBOM ""qwe"" (project ""Project Prima"")"
2026-09-09T08:22:57.799Z,Aryo,task.statusChange,Task,cmts8vlec002fjvrsyjk1n0iy,"Mengubah status task ""Mechanical: Engineering Breakdown & Design"" (project ""Project Prima"") menjadi DONE"
2026-09-09T08:22:33.846Z,Aryo,task.statusChange,Task,cmts8vlec002ljvrsvddbzy7i,"Mengubah status task ""Mechanical Fabrication"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T08:22:26.514Z,Aryo,task.statusChange,Task,cmts8vlec002fjvrsyjk1n0iy,"Mengubah status task ""Mechanical: Engineering Breakdown & Design"" (project ""Project Prima"") menjadi DONE"
2026-09-09T08:22:23.315Z,Aryo,task.statusChange,Task,cmts8vlec002fjvrsyjk1n0iy,"Mengubah status task ""Mechanical: Engineering Breakdown & Design"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T08:22:08.627Z,Aryo,auth.login,Auth,cmtr1g3gi0019jvs0eyzlxgvx,"""Aryo"" login"
2026-09-09T08:21:20.730Z,Angga,task.statusChange,Task,cmts8vlec002djvrsm3i1lldg,"Mengubah status task ""PRD (What & Why)"" (project ""Project Prima"") menjadi WAITING_APPROVAL"
2026-09-09T08:21:18.844Z,Angga,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi WAITING_APPROVAL"
2026-09-09T08:21:15.222Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi WAITING_APPROVAL"
2026-09-09T08:21:03.759Z,Angga,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T08:20:53.623Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T08:20:48.979Z,Angga,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi TODO"
2026-09-09T08:20:45.895Z,Angga,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi TODO"
2026-09-09T08:20:42.219Z,Angga,task.statusChange,Task,cmts8vlec002djvrsm3i1lldg,"Mengubah status task ""PRD (What & Why)"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T08:20:29.501Z,Angga,task.statusChange,Task,cmts8vlec002vjvrsuolz5khz,"Mengubah status task ""Product Release"" (project ""Project Prima"") menjadi TODO"
2026-09-09T08:19:07.382Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi TODO"
2026-09-09T08:19:01.313Z,Angga,task.statusChange,Task,cmts8vlec002cjvrsxsjis5an,"Mengubah status task ""Requirement Gathering"" (project ""Project Prima"") menjadi TODO"
2026-09-09T08:18:47.724Z,Angga,task.statusChange,Task,cmts8vlec002ajvrscsn17rwa,"Mengubah status task ""Project Insight / Initial Alignment"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T08:18:29.917Z,Angga,task.statusChange,Task,cmts8vlec002djvrsm3i1lldg,"Mengubah status task ""PRD (What & Why)"" (project ""Project Prima"") menjadi TODO"
2026-09-09T08:18:27.474Z,Angga,task.statusChange,Task,cmts8vlec002djvrsm3i1lldg,"Mengubah status task ""PRD (What & Why)"" (project ""Project Prima"") menjadi IN_PROGRESS"
2026-09-09T08:16:58.125Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-09T08:16:40.234Z,Rafif,materialRequest.process,MaterialRequest,cmtttmpuz000fjvf8giivlj67,"Memproses pengajuan ""Contoh 2"" (project ""Project Prima"") menjadi COMPLETED"
2026-09-09T08:16:30.861Z,Rafif,materialRequest.process,MaterialRequest,cmtttmpuz000fjvf8giivlj67,"Memproses pengajuan ""Contoh 2"" (project ""Project Prima"") menjadi PROCESSING"
2026-09-09T08:16:10.356Z,Rafif,auth.login,Auth,cmtr1g3d0000djvs018il0b8i,"""Rafif"" login"
2026-09-09T08:14:40.371Z,Angga,materialRequest.review,MaterialRequest,cmtttmpuz000fjvf8giivlj67,"Menyetujui pengajuan ""Contoh 2"" (project ""Project Prima"")"
2026-09-09T08:14:22.655Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-09T08:13:54.263Z,Super Admin,user.update,User,cmtqvqnhc0001jvf0xqwkav66,"Mengubah akun user ""Angga"""
2026-09-09T08:13:05.798Z,Super Admin,materialRequest.submit,MaterialRequest,,"Mengajukan bahan baku ""Contoh 2"" untuk project ""Project Prima"""
2026-09-09T08:12:26.652Z,Super Admin,materialRequest.process,MaterialRequest,cmtttkc4s0003jvf8tbhmt5o2,"Memproses pengajuan ""Contoh Item"" (project ""Project Prima"") menjadi COMPLETED"
2026-09-09T08:12:02.159Z,Super Admin,materialRequest.process,MaterialRequest,cmtttkc4s0003jvf8tbhmt5o2,"Memproses pengajuan ""Contoh Item"" (project ""Project Prima"") menjadi PROCESSING"
2026-09-09T08:11:50.916Z,Super Admin,materialRequest.review,MaterialRequest,cmtttkc4s0003jvf8tbhmt5o2,"Menyetujui pengajuan ""Contoh Item"" (project ""Project Prima"")"
2026-09-09T08:11:15.055Z,Super Admin,materialRequest.submit,MaterialRequest,,"Mengajukan bahan baku ""Contoh Item"" untuk project ""Project Prima"""
2026-09-09T07:36:52.362Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-09T07:32:42.545Z,Wisnuazi,auth.login,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"""Wisnuazi"" login"
2026-09-09T07:31:32.846Z,Agan,asset.create,Asset,,"Menambahkan aset ""__TMP_VERIFY_ASSET_AGAN__"" di Lantai 4 (LT4)"
2026-09-09T07:31:32.809Z,Tarmono,asset.create,Asset,,"Menambahkan aset ""__TMP_VERIFY_ASSET__"" di Lantai 1 (LT1)"
2026-09-09T07:30:15.206Z,Rafif,task.statusChange,Task,cmts8vlec002kjvrsmxmvn6tz,"Mengubah status task ""Purchasing: Material Readiness / Monitoring"" (project ""Project Prima"") menjadi DONE"
2026-09-09T07:30:08.492Z,Rafif,task.statusChange,Task,cmts8vlec002kjvrsmxmvn6tz,"Mengubah status task ""Purchasing: Material Readiness / Monitoring"" (project ""Project Prima"") menjadi TODO"
2026-09-09T07:29:49.213Z,Rafif,task.statusChange,Task,cmtqyjatm001qjvt09aw0vfxj,"Mengubah status task ""Purchasing: Material Readiness / Monitoring"" (project ""Sistem Monitoring Tangki BBM"") menjadi DONE"
2026-09-09T07:28:26.011Z,Agan,auth.login,Auth,cmtr1g3eh000ujvs05wfkt6wm,"""Agan"" login"
2026-09-09T07:28:13.946Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-09T07:27:35.677Z,Dirga,auth.login,Auth,cmtr1g3fu0015jvs0u5ztl62b,"""Dirga"" login"
2026-09-09T07:26:39.965Z,Rafif,task.statusChange,Task,cmts8vlec002kjvrsmxmvn6tz,"Mengubah status task ""Purchasing: Material Readiness / Monitoring"" (project ""Project Prima"") menjadi REJECTED"
2026-09-09T07:26:33.770Z,Rafif,task.statusChange,Task,cmtqyjatm001qjvt09aw0vfxj,"Mengubah status task ""Purchasing: Material Readiness / Monitoring"" (project ""Sistem Monitoring Tangki BBM"") menjadi IN_PROGRESS"
2026-09-09T07:22:42.536Z,Rafif,auth.login,Auth,cmtr1g3d0000djvs018il0b8i,"""Rafif"" login"
2026-09-09T07:16:13.284Z,Tarmono,auth.login,Auth,cmtr1g3e4000qjvs0qkxak1vt,"""Tarmono"" login"
2026-09-09T07:15:59.387Z,Aryo,auth.login,Auth,cmtr1g3gi0019jvs0eyzlxgvx,"""Aryo"" login"
2026-09-09T07:15:45.672Z,Firman,auth.login,Auth,cmtr1g3fg0011jvs00u4a8s3q,"""Firman"" login"
